# 10 most changing weights are of index: 31,67	57,6	57,112	156,124	185,103	154,39	185,48	185,146	195,126	195,194	
640	0.0675509	-0.126556	0.0685	-0.00135068	-0.181915	0.070702	-0.0571585	0.0922275	0.0312733	0.0966572	
660	0.0670138	-0.127644	0.0697674	-0.00154588	-0.183125	0.0710182	-0.0565619	0.0935331	0.0314607	0.0967219	
680	0.0664318	-0.126833	0.0690602	-0.00153711	-0.181334	0.0695564	-0.0567329	0.0922423	0.0313589	0.0967366	
700	0.0657028	-0.125502	0.068312	-0.000204809	-0.180594	0.0689783	-0.0573368	0.0918001	0.0309434	0.0962761	
720	0.0657834	-0.12549	0.0682002	-0.000320336	-0.179319	0.0686939	-0.0580648	0.0908983	0.0299261	0.0952702	
740	0.0641532	-0.126067	0.0687677	-0.000500566	-0.178156	0.0698045	-0.0590026	0.0902551	0.0298136	0.0950135	
760	0.0638218	-0.125597	0.0687297	-0.000566434	-0.177677	0.070117	-0.0592054	0.0902098	0.0296704	0.0949374	
780	0.0639147	-0.12545	0.0690124	0.000470235	-0.177489	0.0711784	-0.0597248	0.0898022	0.0294605	0.0944576	
800	0.0634085	-0.125393	0.0686229	0.00079314	-0.176767	0.0715526	-0.059561	0.0908069	0.0304929	0.095014	
820	0.0627572	-0.124841	0.0684596	0.00119219	-0.176194	0.0714114	-0.0597698	0.0907368	0.0306512	0.0949854	
840	0.0624687	-0.126087	0.0701603	0.000599602	-0.176083	0.0718888	-0.0598942	0.0909302	0.0297619	0.0940728	
860	0.0610074	-0.127545	0.071256	0.00106643	-0.176612	0.0723186	-0.0593447	0.0915705	0.028634	0.0927522	
880	0.058837	-0.127759	0.0714153	0.00141686	-0.176231	0.0724967	-0.0597285	0.0914669	0.0285757	0.0926069	
900	0.0590483	-0.128591	0.071063	0.00139863	-0.175648	0.0717578	-0.0603231	0.0910491	0.0281093	0.0923882	
920	0.0591102	-0.128577	0.0710006	0.00121339	-0.175364	0.0717878	-0.0605868	0.0909754	0.0279525	0.0923249	
940	0.0598522	-0.128797	0.071532	0.00162629	-0.175286	0.0710965	-0.0608452	0.0903465	0.0274142	0.091783	
960	0.0592609	-0.12835	0.0705036	0.00165857	-0.173785	0.0702833	-0.0625428	0.0893836	0.0271554	0.0918013	
980	0.0594161	-0.129132	0.0720765	0.00230337	-0.173193	0.0702987	-0.0628029	0.088942	0.0280652	0.0928597	
1000	0.0594911	-0.129131	0.0719466	0.00334551	-0.17453	0.0697333	-0.0615087	0.0900648	0.0279823	0.0929201	
1020	0.0587818	-0.129972	0.0722064	0.00350656	-0.17374	0.0689017	-0.0621706	0.0895753	0.0282767	0.0931728	
1040	0.0599403	-0.128859	0.0723638	0.00358336	-0.172569	0.0707085	-0.062772	0.0887811	0.0285823	0.0941777	
1060	0.0595254	-0.1288	0.0732312	0.00422124	-0.171759	0.0703963	-0.0631934	0.0876783	0.0287175	0.0937085	
1080	0.0597539	-0.128733	0.0733162	0.00440479	-0.171198	0.0691844	-0.0638041	0.086987	0.0287667	0.0938324	
1100	0.0598107	-0.13002	0.0748264	0.00491697	-0.171069	0.06919	-0.0638851	0.0869152	0.0284598	0.093422	
1120	0.058856	-0.131415	0.0760848	0.00508329	-0.17046	0.0689377	-0.0642107	0.0863204	0.0274646	0.0920821	
1140	0.0586558	-0.131355	0.0760479	0.00494926	-0.170485	0.0688348	-0.0640043	0.0864797	0.0274664	0.0922646	
1160	0.0579282	-0.130896	0.0755288	0.00446643	-0.169922	0.0681286	-0.0645816	0.0858106	0.0277303	0.0927909	
1180	0.0567693	-0.13094	0.0757802	0.00463727	-0.171215	0.0684958	-0.0640178	0.0862053	0.0278613	0.0927023	
1200	0.05654	-0.131324	0.0757947	0.00451003	-0.171411	0.0695044	-0.063867	0.0861566	0.0278416	0.0927504	
1220	0.0565088	-0.131334	0.0759761	0.00501421	-0.171377	0.0689552	-0.0638758	0.0860896	0.0280219	0.0931054	
1240	0.0565621	-0.13204	0.0764884	0.00532226	-0.171399	0.0684939	-0.0639015	0.0860653	0.0278217	0.0929708	
1260	0.0567937	-0.132099	0.0764791	0.00504142	-0.170909	0.0684354	-0.0644049	0.0858644	0.0278062	0.093028	
1280	0.0567764	-0.131544	0.0756204	0.00514425	-0.171072	0.0683458	-0.0643229	0.0860028	0.0272171	0.0924806	
1300	0.0557588	-0.131831	0.0757185	0.00533879	-0.171036	0.0681319	-0.0642536	0.0859425	0.0269383	0.092256	
1320	0.0558542	-0.131116	0.0753558	0.00522686	-0.170026	0.0679754	-0.0651202	0.0846807	0.0266791	0.0919165	
1340	0.0561566	-0.130808	0.0752981	0.0053002	-0.17052	0.0678947	-0.0658142	0.0840523	0.0258983	0.0909696	
1360	0.0568375	-0.130827	0.075528	0.00521522	-0.170683	0.0677771	-0.0655869	0.0843267	0.0261593	0.0911709	
1380	0.0562036	-0.131089	0.0762099	0.00499043	-0.17037	0.0677713	-0.0658349	0.0839247	0.0261121	0.0911159	
1400	0.0560787	-0.131402	0.0762994	0.00490996	-0.170213	0.0678372	-0.0657782	0.0837187	0.0257761	0.0906523	
1420	0.0561079	-0.131323	0.0761594	0.00475593	-0.170138	0.0680041	-0.0658662	0.0836814	0.0260209	0.0909574	
1440	0.0560499	-0.131283	0.0761279	0.00486053	-0.170221	0.0679217	-0.0658289	0.0837454	0.0261446	0.0911096	
1460	0.0560377	-0.131344	0.0763684	0.00487236	-0.170393	0.0677857	-0.0656639	0.0838411	0.0260659	0.0910056	
1480	0.0558624	-0.131575	0.0763572	0.00495232	-0.170458	0.0675722	-0.0656409	0.0838423	0.0260851	0.0910201	
1500	0.0558491	-0.131647	0.0764247	0.00490205	-0.17049	0.0673534	-0.0656639	0.0838814	0.0259422	0.0909747	
1520	0.0556595	-0.132023	0.0765555	0.00471504	-0.170035	0.0673799	-0.0660192	0.083403	0.0262118	0.0912306	
1540	0.0556197	-0.131955	0.0764956	0.00473093	-0.170066	0.0673139	-0.0660164	0.0834217	0.0262474	0.0912377	
1560	0.0557655	-0.131837	0.0764961	0.00467089	-0.170115	0.0669467	-0.0659612	0.0835563	0.0263552	0.0913298	
1580	0.0556134	-0.131677	0.0764103	0.00435875	-0.170032	0.0672123	-0.066064	0.0833517	0.025951	0.0907653	
1600	0.0556355	-0.131739	0.0765361	0.00429654	-0.169868	0.0671228	-0.0663012	0.0831828	0.0257903	0.0905765	
1620	0.0556965	-0.131786	0.0765507	0.00426334	-0.169869	0.0670963	-0.0663333	0.0830911	0.0256256	0.0903646	
1640	0.0557	-0.13196	0.0766267	0.00426463	-0.169939	0.0666793	-0.0662401	0.0831277	0.025512	0.090164	
1660	0.0557163	-0.131878	0.0765754	0.00407324	-0.169789	0.0666664	-0.066426	0.0830816	0.0254426	0.0901375	
1680	0.0555611	-0.131963	0.0766678	0.00421156	-0.170061	0.0665169	-0.0661132	0.0832182	0.0254541	0.0901209	
1700	0.0556206	-0.131863	0.0764867	0.00417174	-0.170043	0.0664451	-0.0661034	0.0832995	0.025446	0.090126	
1720	0.0556384	-0.13171	0.0766041	0.00411194	-0.169933	0.0665835	-0.0661989	0.0831217	0.0254703	0.0901645	
1740	0.0556758	-0.131888	0.0768028	0.00416254	-0.169878	0.0666046	-0.066249	0.0830834	0.0255544	0.0903286	
1760	0.0556094	-0.131808	0.0767505	0.00415303	-0.169811	0.066718	-0.0661567	0.0830149	0.0258154	0.0906648	
1780	0.0556221	-0.131664	0.0766285	0.00411716	-0.169801	0.066789	-0.0661423	0.0829761	0.0257637	0.0905608	
1800	0.0555153	-0.13172	0.0767377	0.00407362	-0.169822	0.0667761	-0.0660376	0.082979	0.0259114	0.0907296	
1820	0.0555214	-0.131746	0.0767491	0.00391677	-0.169982	0.0665858	-0.0658143	0.0831095	0.0260011	0.0908468	
1840	0.0555512	-0.131702	0.0767098	0.0038512	-0.170006	0.0663752	-0.0657542	0.0831378	0.0259868	0.0908857	
1860	0.0556109	-0.13175	0.0766681	0.00376447	-0.169985	0.0663778	-0.0658154	0.0829988	0.0260113	0.0909603	
1880	0.0556983	-0.131785	0.0767668	0.00378565	-0.170147	0.0666127	-0.0657135	0.0831242	0.0258172	0.0907653	
1900	0.0557163	-0.131725	0.0767252	0.00381147	-0.170175	0.0667257	-0.0657133	0.0831628	0.0256714	0.0906615	
1920	0.0554673	-0.131777	0.0768142	0.00389298	-0.170334	0.066878	-0.0656839	0.0833317	0.0257938	0.0907611	
1940	0.0554568	-0.131843	0.0767548	0.00403425	-0.17032	0.0668389	-0.0656858	0.0833909	0.0257267	0.0906957	
1960	0.0554759	-0.131768	0.0766958	0.00401763	-0.170219	0.0670594	-0.0656824	0.0833357	0.0258882	0.0908577	
1980	0.0554882	-0.13179	0.0767635	0.00403902	-0.17026	0.067088	-0.0655952	0.0834151	0.0258661	0.0908224	
2000	0.0553698	-0.131507	0.0764472	0.00435629	-0.170296	0.067135	-0.0655385	0.0834451	0.0255526	0.0905336	
2020	0.0553096	-0.131505	0.0764863	0.00443566	-0.170266	0.0670728	-0.06556	0.083436	0.0255662	0.0905376	
2040	0.0552194	-0.13145	0.0764979	0.00450626	-0.170368	0.066936	-0.0654867	0.0834616	0.0256153	0.0906342	
2060	0.0550254	-0.131491	0.0763947	0.00452211	-0.170243	0.0670072	-0.0655957	0.083278	0.0256633	0.0906813	
2080	0.0550446	-0.131501	0.0763853	0.00442255	-0.17026	0.06703	-0.0656164	0.0833756	0.0256493	0.0906667	
2100	0.0549998	-0.131529	0.0764554	0.00462984	-0.170304	0.0670375	-0.0656496	0.0834472	0.0254237	0.09045	
2120	0.0551342	-0.131462	0.0764112	0.00438109	-0.170409	0.0672239	-0.0656581	0.0834888	0.0253973	0.0904566	
2140	0.0550307	-0.131441	0.0764163	0.00444703	-0.170349	0.0672386	-0.065721	0.0834058	0.0254452	0.0905131	
2160	0.0549406	-0.131619	0.0765826	0.00445752	-0.170273	0.0672718	-0.0658196	0.0832173	0.0253397	0.0903621	
2180	0.0549566	-0.131638	0.0766021	0.0045306	-0.170308	0.0671197	-0.0658117	0.0831454	0.025397	0.0904299	
2200	0.0549544	-0.131679	0.0766606	0.00452733	-0.170317	0.0671185	-0.0658009	0.0831819	0.0253134	0.0903437	
2220	0.0549383	-0.131743	0.076701	0.00439925	-0.170284	0.0671217	-0.0658188	0.0831806	0.0252559	0.0902983	
2240	0.0549139	-0.13177	0.0767133	0.00428911	-0.170323	0.0671237	-0.0658068	0.0832203	0.0252314	0.0902418	
2260	0.0548988	-0.131809	0.0767515	0.00429417	-0.170297	0.067097	-0.0658282	0.083189	0.025346	0.0903336	
2280	0.054912	-0.131759	0.0767313	0.00431382	-0.170263	0.0673988	-0.0657755	0.0831076	0.0254967	0.0905106	
2300	0.0549819	-0.131846	0.0767867	0.00437882	-0.170343	0.0674255	-0.0657649	0.0831236	0.0255305	0.0905585	
2320	0.0548896	-0.131932	0.0768146	0.0043617	-0.170317	0.0673859	-0.0657601	0.0830789	0.0255306	0.0905581	
2340	0.0548478	-0.131938	0.0768311	0.00430562	-0.170323	0.0673681	-0.0657687	0.0830983	0.0254877	0.0905092	
2360	0.0548531	-0.131979	0.0768892	0.00435839	-0.170303	0.0673429	-0.0657944	0.0830784	0.0255205	0.0905376	
2380	0.0549006	-0.132009	0.0769134	0.00433631	-0.170336	0.0674215	-0.0657492	0.083079	0.0255063	0.0904891	
2400	0.0548681	-0.132065	0.076984	0.00433359	-0.170285	0.0674897	-0.0657871	0.0830748	0.0254058	0.0903921	
2420	0.0548998	-0.132004	0.0769294	0.00440207	-0.170223	0.0673269	-0.065847	0.08297	0.025317	0.0903516	
2440	0.0549512	-0.131882	0.0767839	0.00449027	-0.170274	0.0676727	-0.0660687	0.0830215	0.0256722	0.0906091	
2460	0.0548811	-0.131824	0.0767397	0.00421653	-0.170224	0.0676985	-0.0659718	0.0830075	0.0256844	0.0906269	
2480	0.0548776	-0.131823	0.0767365	0.00424019	-0.170321	0.0676412	-0.0659169	0.0830695	0.0256573	0.0906279	
2500	0.0549062	-0.131776	0.0767888	0.00425722	-0.17027	0.067629	-0.0658797	0.0830781	0.0256254	0.0905922	
2520	0.0547972	-0.131787	0.0767704	0.00427479	-0.170277	0.0675848	-0.0658571	0.0831176	0.0256603	0.0906676	
2540	0.0545811	-0.131706	0.0766988	0.00429986	-0.170187	0.0675609	-0.0659598	0.0830418	0.0256604	0.0907119	
2560	0.0545647	-0.1317	0.0766382	0.00422231	-0.170228	0.0675452	-0.0658485	0.0830441	0.0256808	0.0907313	
2580	0.0545825	-0.131967	0.0767466	0.00413895	-0.170227	0.0675777	-0.0658571	0.083022	0.0256126	0.0906702	
2600	0.0543359	-0.131926	0.076699	0.00420228	-0.170263	0.0675197	-0.0658124	0.0831122	0.0255715	0.0906095	
2620	0.0542109	-0.131914	0.0767249	0.00421117	-0.170305	0.0675639	-0.0657904	0.0831941	0.0255721	0.0906258	
2640	0.0542149	-0.131771	0.0767485	0.00418964	-0.170363	0.0673655	-0.0657594	0.0832144	0.0256556	0.090693	
2660	0.0542309	-0.131476	0.0765912	0.00416158	-0.170369	0.0674371	-0.0657503	0.0832049	0.0256749	0.0907065	
2680	0.0542588	-0.131562	0.0766203	0.00422821	-0.170352	0.0674174	-0.0657879	0.0831865	0.0256536	0.0907067	
2700	0.0543152	-0.131586	0.076519	0.00435828	-0.170416	0.0673862	-0.065798	0.0831829	0.0256587	0.0907173	
2720	0.0542905	-0.13147	0.0764262	0.00443468	-0.170395	0.0673317	-0.0657376	0.0832179	0.0256293	0.0906838	
2740	0.0541861	-0.131564	0.07652	0.00432195	-0.170411	0.0672891	-0.0656755	0.0832312	0.0255948	0.090643	
2760	0.0542409	-0.131653	0.076583	0.00424532	-0.170444	0.0671722	-0.0656951	0.0832708	0.025542	0.0905876	
2780	0.054246	-0.13165	0.0765856	0.00420358	-0.170448	0.0671932	-0.0657041	0.0832604	0.0255387	0.0905768	
2800	0.0541609	-0.131597	0.0765197	0.00419102	-0.170514	0.0671397	-0.0656613	0.0832136	0.0255253	0.0905508	
2820	0.0541938	-0.131577	0.0765033	0.00406301	-0.170531	0.0671168	-0.0656247	0.0831906	0.0255406	0.0905603	
2840	0.0542334	-0.131501	0.0764865	0.00393514	-0.170571	0.067051	-0.0655688	0.083223	0.0256163	0.090636	
2860	0.0541664	-0.131659	0.0765972	0.0041136	-0.170572	0.0669965	-0.0655611	0.0832147	0.0257085	0.0907073	
2880	0.0541429	-0.131633	0.076572	0.00408823	-0.170568	0.0670187	-0.0655565	0.0832244	0.0257652	0.0907374	
2900	0.0541492	-0.131673	0.0765794	0.00411929	-0.170825	0.0670822	-0.0652342	0.0833074	0.0257801	0.0907494	
2920	0.0541862	-0.131909	0.076667	0.00406576	-0.170796	0.067022	-0.0652501	0.0832807	0.025751	0.0907152	
2940	0.0541641	-0.131929	0.0766489	0.0040257	-0.170788	0.0670415	-0.0652616	0.0832721	0.0257503	0.0907279	
2960	0.0542163	-0.131936	0.076664	0.00403552	-0.17075	0.0670352	-0.0653228	0.0832376	0.0257206	0.0906859	
2980	0.0542363	-0.132042	0.0767729	0.00401921	-0.170735	0.0669982	-0.0653251	0.0832143	0.0257787	0.0907336	
3000	0.0542845	-0.131985	0.0767901	0.00403092	-0.170775	0.0670063	-0.0653619	0.0832177	0.0257674	0.0907144	
3020	0.0541758	-0.132069	0.0768758	0.00399753	-0.1707	0.0670478	-0.0654973	0.0831805	0.0257218	0.0906789	
3040	0.0542104	-0.132031	0.0769088	0.00403987	-0.170701	0.0669527	-0.065502	0.0832022	0.0257576	0.0907417	
3060	0.0542505	-0.13231	0.0769934	0.0040424	-0.17065	0.0670141	-0.0655046	0.0831507	0.0256807	0.0906622	
3080	0.0542459	-0.132381	0.0770728	0.00405477	-0.170671	0.0670118	-0.0654986	0.0831554	0.0257031	0.0906507	
3100	0.0541242	-0.132264	0.0770358	0.00406757	-0.170686	0.0668239	-0.0654799	0.0831727	0.0256933	0.0906488	
3120	0.0541122	-0.132258	0.0770378	0.00407061	-0.170721	0.0667817	-0.0654346	0.0832145	0.0257208	0.0906723	
3140	0.0541225	-0.132406	0.0771383	0.0040894	-0.17075	0.066843	-0.0654147	0.0832685	0.0257216	0.0906743	
3160	0.0541198	-0.13235	0.0771273	0.00410186	-0.170778	0.0668877	-0.0653817	0.0832693	0.0257073	0.090663	
3180	0.0540815	-0.132356	0.0771195	0.0041613	-0.170789	0.0668982	-0.0653495	0.0832938	0.025691	0.0906722	
3200	0.0540948	-0.132416	0.0771859	0.00405801	-0.17081	0.066911	-0.0653281	0.0832853	0.0256006	0.0906188	
3220	0.0541636	-0.132152	0.0770397	0.00422593	-0.17082	0.0668842	-0.0654217	0.0832153	0.025737	0.0907997	
3240	0.0542079	-0.132183	0.0770445	0.00420954	-0.17077	0.0669764	-0.0654795	0.0831574	0.0258155	0.0908832	
3260	0.0541619	-0.13218	0.077037	0.00417626	-0.170767	0.0669339	-0.0654828	0.0831512	0.0258418	0.0909173	
3280	0.0541473	-0.132185	0.076988	0.00420911	-0.170753	0.0669387	-0.0655039	0.0831284	0.0256944	0.0908097	
3300	0.0541474	-0.132193	0.0770009	0.00414025	-0.17075	0.0669421	-0.0655167	0.0831127	0.0257157	0.0908263	
3320	0.0540879	-0.132116	0.0769222	0.00438818	-0.170776	0.0669407	-0.0654966	0.0831878	0.0256734	0.0908114	
3340	0.0541172	-0.132051	0.0769305	0.00440072	-0.170776	0.0669665	-0.0655318	0.0832337	0.0255559	0.0906706	
3360	0.0540903	-0.132074	0.0769665	0.00447543	-0.170784	0.0668846	-0.0655394	0.0831579	0.0255327	0.0906422	
3380	0.054139	-0.132157	0.0770107	0.00451545	-0.170746	0.0668537	-0.0656431	0.0830422	0.025437	0.0905404	
3400	0.0541382	-0.132215	0.077039	0.00464469	-0.170746	0.0669531	-0.0656985	0.0828871	0.0254848	0.0905884	
3420	0.05407	-0.132198	0.0770508	0.00464081	-0.170798	0.0669052	-0.065617	0.0830094	0.0254876	0.090615	
3440	0.054081	-0.132145	0.0770617	0.00460917	-0.170766	0.0668826	-0.0656594	0.0829923	0.02545	0.0905835	
3460	0.0540902	-0.132103	0.0770284	0.00461825	-0.170681	0.0668866	-0.0657142	0.0829264	0.0253962	0.0905413	
3480	0.054116	-0.132125	0.077003	0.00464222	-0.170688	0.0668874	-0.0657291	0.0829196	0.0253733	0.0905271	
3500	0.054159	-0.132176	0.0770555	0.00463122	-0.170699	0.0668526	-0.0657286	0.0829131	0.0253397	0.0905095	
3520	0.0542793	-0.132212	0.0770981	0.00465096	-0.170705	0.0666954	-0.0656559	0.0830093	0.0253896	0.090585	
3540	0.0542414	-0.132329	0.0771791	0.00462737	-0.170706	0.0667562	-0.0656516	0.0829979	0.0252935	0.0904702	
3560	0.0541692	-0.132338	0.0772149	0.00455517	-0.170717	0.0667129	-0.0656356	0.0829296	0.0251411	0.090299	
3580	0.0542242	-0.132361	0.0772536	0.00452932	-0.17074	0.0667492	-0.0656266	0.0829798	0.024996	0.0901643	
3600	0.0541314	-0.132299	0.0773595	0.00454214	-0.170766	0.0667902	-0.0656862	0.0829351	0.0250292	0.0901991	
3620	0.0541981	-0.132165	0.0773469	0.00452435	-0.170732	0.0668891	-0.0657373	0.0829425	0.0250005	0.0901812	
3640	0.0542041	-0.13222	0.0773611	0.00449095	-0.170798	0.0668708	-0.0656627	0.083011	0.0250274	0.0902091	
3660	0.0542006	-0.132305	0.077401	0.00452564	-0.170798	0.0668465	-0.0656586	0.0830242	0.0249898	0.090188	
3680	0.0542042	-0.132272	0.0773664	0.00452146	-0.170817	0.066826	-0.0656359	0.0830117	0.0250576	0.0902413	
3700	0.0543157	-0.132287	0.0773561	0.00455926	-0.170835	0.0668299	-0.0656478	0.0830375	0.0250538	0.0902476	
3720	0.0542976	-0.132364	0.0774473	0.00461873	-0.170874	0.0667752	-0.065662	0.083057	0.0250278	0.0902415	
3740	0.0543228	-0.132359	0.077449	0.00463615	-0.170862	0.0667815	-0.0656471	0.0830359	0.0250939	0.0903283	
3760	0.0543211	-0.132384	0.077464	0.00461941	-0.170818	0.0668398	-0.0656781	0.0829996	0.0251085	0.0903475	
3780	0.0543004	-0.132447	0.077535	0.00459681	-0.170778	0.0669339	-0.0657123	0.0829897	0.0251184	0.0903622	
3800	0.0543098	-0.132487	0.077542	0.00466018	-0.17083	0.0669434	-0.0656834	0.0829952	0.0250987	0.0903548	
3820	0.0543078	-0.132549	0.0775853	0.00472144	-0.170829	0.0669491	-0.0656901	0.0830011	0.0250268	0.0902855	
3840	0.0543185	-0.132536	0.0776012	0.00470397	-0.170805	0.0669413	-0.0657065	0.0830081	0.0250196	0.0902721	
3860	0.054318	-0.132554	0.0776031	0.00465628	-0.170762	0.0668959	-0.0657729	0.0829987	0.0250859	0.0903663	
3880	0.0543833	-0.132636	0.077582	0.00465121	-0.170732	0.066911	-0.0657911	0.0829845	0.02509	0.0903686	
3900	0.0543801	-0.132677	0.0775959	0.0046172	-0.17073	0.0669229	-0.0657877	0.0829912	0.0251226	0.090407	
3920	0.0543611	-0.132731	0.0776208	0.00462138	-0.170743	0.0669287	-0.0657733	0.0830133	0.025123	0.090412	
3940	0.0544085	-0.132692	0.0775549	0.00459617	-0.170803	0.0669407	-0.0657329	0.083039	0.0250785	0.0903704	
3960	0.0544095	-0.132733	0.0775609	0.00457878	-0.170875	0.0669862	-0.0656409	0.0831216	0.0250622	0.0903525	
3980	0.054392	-0.132797	0.0776236	0.0045829	-0.170878	0.0669788	-0.0656327	0.0831297	0.0251162	0.0903838	
4000	0.0543807	-0.132792	0.077624	0.00453084	-0.17088	0.0670035	-0.0656156	0.0830785	0.0250965	0.0903619	
4020	0.0543496	-0.132756	0.0776285	0.0045246	-0.170899	0.0670338	-0.0655972	0.0830909	0.0251127	0.0904059	
4040	0.0543397	-0.132683	0.0775559	0.00453675	-0.170898	0.0670217	-0.0655942	0.0830814	0.0251101	0.0904108	
4060	0.0544013	-0.132692	0.0776013	0.00458556	-0.17089	0.0671413	-0.0655992	0.0830564	0.025166	0.0904424	
4080	0.0544056	-0.132688	0.0775966	0.0045885	-0.170915	0.0670847	-0.0655723	0.0831016	0.0252114	0.0904926	
4100	0.0543617	-0.132713	0.0776346	0.00457271	-0.170931	0.0670877	-0.0655566	0.083122	0.0252376	0.0905218	
4120	0.0543835	-0.13267	0.0775903	0.00458114	-0.170917	0.0670927	-0.065563	0.083093	0.0252336	0.0905062	
4140	0.0543916	-0.132691	0.0775961	0.0046412	-0.170934	0.0670748	-0.0655523	0.0831091	0.0252611	0.0905625	
4160	0.0544433	-0.132712	0.0775716	0.00463767	-0.170936	0.0670424	-0.0655698	0.0831542	0.0253003	0.0906522	
4180	0.0544641	-0.132743	0.0775648	0.00466879	-0.17093	0.0670483	-0.0655754	0.0831441	0.0252469	0.0905739	
4200	0.054465	-0.132864	0.0776377	0.0045928	-0.170943	0.0670697	-0.0655638	0.0831189	0.0251817	0.0904936	
4220	0.0544757	-0.132788	0.0775986	0.00460066	-0.170964	0.0670728	-0.06553	0.0831476	0.0251766	0.0904892	
4240	0.0544777	-0.132876	0.0776374	0.00464145	-0.171005	0.0671146	-0.0655261	0.0831423	0.0251941	0.090508	
4260	0.054489	-0.132827	0.0777084	0.00460001	-0.171018	0.0671153	-0.0655136	0.083146	0.0252111	0.0905027	
4280	0.0544686	-0.132799	0.0777019	0.00457834	-0.171022	0.0671243	-0.0655122	0.0831597	0.0251857	0.0904799	
4300	0.0544591	-0.132776	0.0776702	0.00456482	-0.171038	0.0670935	-0.0655048	0.0831843	0.0251946	0.0904994	
